LDAP-Display-Name	Default-Object-Category	
msExchAvailabilityAccessMethod	0	
msExchAvailabilityForestName	0	
msExchAvailabilityUseServiceAccount	0	
msExchAvailabilityUserName	0	
msExchAvailabilityUserPassword	0	
msExchClusterReplicationOrderedPrefixes	0	
msExchClusterStorageType	0	
msExchCopyEDBFile	0	
msExchCurrentServerRoles	0	
msExchDataLossForAutoDatabaseMount	0	
msExchDSNFlags	0	
msExchDSNSendCopyToAdmin	0	
msExchDSNText	0	
msExchELCFlags	0	
msExchELCFolderType	0	
msExchELCLabel	0	
msExchELCSchedule	0	
msExchESEParamCopyLogFilePath	0	
msExchESEParamCopySystemPath	0	
msExchEventHistoryRetentionPeriod	0	
msExchExternalAuthenticationMethods	0	
msExchExternalHostName	0	
msExchExternalOOFOptions	0	
msExchHasLocalCopy	0	
msExchInternalAuthenticationMethods	0	
msExchInternalHostName	0	
msExchJournalingReportNDRTo	0	
msExchMaxStoresTotal	0	
msExchMDBRulesQuota	0	
msExchMessageClassificationBanner	0	
msExchMessageClassificationConfidentialityAction	0	
msExchMessageClassificationDisplayPrecedence	0	
msExchMessageClassificationFlags	0	
msExchMessageClassificationID	0	
msExchMessageClassificationIntegrityAction	0	
msExchMessageClassificationLocale	0	
msExchMessageClassificationURL	0	
msExchMessageClassificationVersion	0	
msExchMessageHygieneBitmask	0	
msExchMessageHygieneBlockedDomain	0	
msExchMessageHygieneBlockedDomainAndSubdomains	0	
msExchMessageHygieneBlockedRecipient	0	
msExchMessageHygieneBlockedSender	0	
msExchMessageHygieneBlockedSenderAction	0	
msExchMessageHygieneBypassedRecipient	0	
msExchMessageHygieneBypassedSenderDomain	0	
msExchMessageHygieneContentFilterLocation	0	
msExchMessageHygieneCustomWeightEntry	0	
msExchMessageHygieneDelayHours	0	
msExchMessageHygieneFlags	0	
msExchMessageHygieneIPAddress	0	
msExchMessageHygieneLookupDomain	0	
msExchMessageHygienePriority	0	
msExchMessageHygieneProviderFlags	0	
msExchMessageHygieneProviderName	0	
msExchMessageHygieneRejectionMessage	0	
msExchMessageHygieneResultType	0	
msExchMessageHygieneSpoofedDomainAction	0	
msExchMessageHygieneTempErrorAction	0	
msExchMetabasePath	0	
msExchMobileAllowedDeviceIDs	0	
msExchMobileClientCertTemplateName	0	
msExchMobileClientCertificateAuthorityURL	0	
msExchMobileClientFlags	0	
msExchMobileDebugLogging	0	
msExchMobileDefaultEmailTruncationSize	0	
msExchMobileDevicePolicyRefreshInterval	0	
msExchMobileFlags	0	
msExchMobileInitialMaxAttachmentSize	0	
msExchMobileMaxCalendarDays	0	
msExchMobileMaxDevicePasswordFailedAttempts	0	
msExchMobileMaxEmailDays	0	
msExchMobileMaxInactivityTimeDeviceLock	0	
msExchMobileMinDevicePasswordLength	0	
msExchOABFlags	0	
msExchOWAActionForUnknownFileAndMIMETypes	0	
msExchOWAClientAuthCleanupLevel	0	
msExchOWADefaultClientLanguage	0	
msExchOWADefaultTheme	0	
msExchOWAExchwebProxyDestination	0	
msExchOWAFileAccessControlOnPrivateComputers	0	
msExchOWAFileAccessControlOnPublicComputers	0	
msExchOWAFilterWebBeacons	0	
msExchOWAGzipLevel	0	
msExchOWALogonAndErrorLanguage	0	
msExchOWALogonFormat	0	
msExchOWAMaxTranscodableDocSize	0	
msExchOWANotificationInterval	0	
msExchOWAOutboundCharset	0	
msExchOWARedirectToOptimalOWAServer	0	
msExchOWARemoteDocumentsActionForUnknownServers	0	
msExchOWAUseGB18030	0	
msExchOWAUseISO885915	0	
msExchOWAUserContextTimeout	0	
msExchOWAVersion	0	
msExchOWAVirtualDirectoryType	0	
msExchQueryFilter	0	
msExchResourceAddressLists	0	
msExchSenderReputationCiscoPorts	0	
msExchSenderReputationHttpConnectPorts	0	
msExchSenderReputationHttpPostPorts	0	
msExchSenderReputationMaxDownloadInterval	0	
msExchSenderReputationMaxIdleTime	0	
msExchSenderReputationMaxPendingOperations	0	
msExchSenderReputationMaxWorkQueueSize	0	
msExchSenderReputationMinDownloadInterval	0	
msExchSenderReputationMinMessagePerTimeSlice	0	
msExchSenderReputationMinMessagesPerDatabaseTransaction	0	
msExchSenderReputationMinReverseDnsQueryPeriod	0	
msExchSenderReputationOpenProxyFlags	0	
msExchSenderReputationOpenProxyRescanInterval	0	
msExchSenderReputationProxyServerIP	0	
msExchSenderReputationProxyServerPort	0	
msExchSenderReputationProxyServerType	0	
msExchSenderReputationSenderBlockingPeriod	0	
msExchSenderReputationServiceUrl	0	
msExchSenderReputationSocks4Ports	0	
msExchSenderReputationSocks5Ports	0	
msExchSenderReputationSrlBlockThreshold	0	
msExchSenderReputationSrlSettingsDatabaseFileName	0	
msExchSenderReputationTablePurgeInterval	0	
msExchSenderReputationTelnetPorts	0	
msExchSenderReputationTimeSliceInterval	0	
msExchSenderReputationWingatePorts	0	
msExchServerRedundantMachines	0	
msExchSmtpReceiveAdvertisedDomain	0	
msExchSmtpReceiveBanner	0	
msExchSmtpReceiveBindings	0	
msExchSmtpReceiveConnectionTimeout	0	
msExchSmtpReceiveEnabled	0	
msExchSmtpReceiveMaxHeaderSize	0	
msExchSmtpReceiveMaxHopCount	0	
msExchSmtpReceiveMaxInboundConnections	0	
msExchSmtpReceiveMaxInboundConnectionsPerSource	0	
msExchSmtpReceiveMaxLocalHopCount	0	
msExchSmtpReceiveMaxLogonFailures	0	
msExchSmtpReceiveMaxMessageSize	0	
msExchSmtpReceiveMaxMessagesPerConnection	0	
msExchSmtpReceiveMaxProtocolErrors	0	
msExchSmtpReceiveMaxRecipientsPerMessage	0	
msExchSmtpReceiveProtocolLoggingLevel	0	
msExchSmtpReceiveProtocolOptions	0	
msExchSmtpReceiveProtocolRestrictions	0	
msExchSMTPReceiveRelayControl	0	
msExchSmtpReceiveRemoteIPRanges	0	
msExchSmtpReceiveSecurityDescriptor	0	
msExchSmtpReceiveTarpitInterval	0	
msExchSmtpReceiveTlsCertificateName	0	
msExchSmtpReceiveType	0	
msExchSmtpSendAdvertisedDomain	0	
msExchSmtpSendBindingIPAddress	0	
msExchSmtpSendConnectionTimeout	0	
msExchSmtpSendEnabled	0	
msExchSmtpSendFlags	0	
msExchSmtpSendPort	0	
msExchSmtpSendProtocolLoggingLevel	0	
msExchSmtpSendType	0	
msExchTransportDelayNotificationTimeout	0	
msExchTransportExternalDefaultLanguage	0	
msExchTransportExternalDNSAdapterGuid	0	
msExchTransportExternalDNSProtocolOption	0	
msExchTransportExternalDSNReportingAuthority	0	
msExchTransportExternalMaxDSNMessageAttachmentSize	0	
msExchTransportExternalPostmasterAddress	0	
msExchTransportFlags	0	
msExchTransportInternalDefaultLanguage	0	
msExchTransportInternalDNSAdapterGuid	0	
msExchTransportInternalDNSProtocolOption	0	
msExchTransportInternalDNSServers	0	
msExchTransportInternalDSNReportingAuthority	0	
msExchTransportInternalMaxDSNMessageAttachmentSize	0	
msExchTransportInternalPostmasterAddress	0	
msExchTransportMaxConcurrentMailboxDeliveries	0	
msExchTransportMaxMessageTrackingDirectorySize	0	
msExchTransportMaxMessageTrackingFileSize	0	
msExchTransportMaxMessageTrackingLogAge	0	
msExchTransportMaxPickupDirectoryHeaderSize	0	
msExchTransportMaxPickupDirectoryMessageSize	0	
msExchTransportMaxPickupDirectoryRecipients	0	
msExchTransportMaxQueueIdleTime	0	
msExchTransportMaxReceiveProtocolLogAge	0	
msExchTransportMaxReceiveProtocolLogDirectorySize	0	
msExchTransportMaxReceiveProtocolLogFileSize	0	
msExchTransportMaxSendProtocolLogAge	0	
msExchTransportMaxSendProtocolLogDirectorySize	0	
msExchTransportMaxSendProtocolLogFileSize	0	
msExchTransportMessageExpirationTimeout	0	
msExchTransportMessageRetryInterval	0	
msExchTransportMessageTrackingPath	0	
msExchTransportOutboundConnectionFailureRetryInterval	0	
msExchTransportOutboundProtocolLoggingLevel	0	
msExchTransportPerQueueMessageDehydrationThreshold	0	
msExchTransportPickupDirectoryPath	0	
msExchTransportPoisonMessageThreshold	0	
msExchTransportReceiveProtocolLogPath	0	
msExchTransportRulePriority	0	
msExchTransportRuleXml	0	
msExchTransportSecurityDescriptor	0	
msExchTransportSendProtocolLogPath	0	
msExchTransportTotalQueueMessageDehydrationThreshold	0	
msExchTransportTransientFailureRetryCount	0	
msExchTransportTransientFailureRetryInterval	0	
msExchUMAllowedInCountryGroups	0	
msExchUMAllowedInternationalGroups	0	
msExchUMASREnabled	0	
msExchUMAvailableInCountryGroups	0	
msExchUMAvailableInternationalGroups	0	
msExchUMCallSomeoneEnabled	0	
msExchUMCallSomeoneScope	0	
msExchUMCountryCode	0	
msExchUMDialPlanSubscribersAllowed	0	
msExchUMDisambiguationField	0	
msExchUMEquivalenceDialPlan	0	
msExchUMExtensionLengthNumbersAllowed	0	
msExchUMGrammarGenerationSchedule	0	
msExchUMInCountryNumberFormat	0	
msExchUMInfoAnnouncementFile	0	
msExchUMInfoAnnouncementStatus	0	
msExchUMInternationalAccessCode	0	
msExchUMInternationalNumberFormat	0	
msExchUMIPGatewayStatus	0	
msExchUMLogonFailuresBeforePINReset	0	
msExchUMMaximumASRSessionsAllowed	0	
msExchUMMaximumCallsAllowed	0	
msExchUMMaximumFaxCallsAllowed	0	
msExchUMMaximumTTSSessionsAllowed	0	
msExchUMNationalNumberPrefix	0	
msExchUMNDRReqEnabled	0	
msExchUMOperatorExtension	0	
msExchUMOutcallsAllowed	0	
msExchUMOverrideExtension	0	
msExchUMPhoneContext	0	
msExchUMPilotIdentifier	0	
msExchUMSendVoiceMessageEnabled	0	
msExchUMSendVoiceMessageScope	0	
msExchUMServerStatus	0	
msExchUMTimeZone	0	
msExchUMWelcomeGreetingEnabled	0	
msExchUMWelcomeGreetingFile	0	
msExchMobileMailboxPolicyLink	0	
msExchMobileMailboxPolicyBL	0	
msExchAvailabilityPerUserAccount	0	
msExchAvailabilityOrgWideAccount	0	
msExchUMDTMFFallbackAutoAttendantLink	0	
msExchUMDTMFFallbackAutoAttendantBL	0	
msExchOWATranscodingFileTypes	0	
msExchOWAAllowedFileTypes	0	
msExchOWAAllowedMimeTypes	0	
msExchOWAForceSaveFileTypes	0	
msExchOWAForceSaveMIMETypes	0	
msExchOWABlockedFileTypes	0	
msExchOWABlockedMIMETypes	0	
msExchOWARemoteDocumentsAllowedServers	0	
msExchOWARemoteDocumentsBlockedServers	0	
msExchOWARemoteDocumentsInternalDomainSuffixList	0	
msExchUMDialPlanDefaultAutoAttendantLink	0	
msExchUMDialPlanDefaultAutoAttendantBL	0	
msExchUMHuntGroupDialPlanLink	0	
msExchUMHuntGroupDialPlanBL	0	
msExchELCExpiryDestinationLink	0	
msExchAttachmentFilteringExceptionConnectorsLink	0	
msExchJournalingRulesLink	0	
msExchMailboxOABVirtualDirectoriesLink	0	
msExchMailboxOABVirtualDirectoriesBL	0	
msExchOABVirtualDirectoriesLink	0	
msExchOABVirtualDirectoriesBL	0	
msExchELCAutoCopyAddressLink	0	
msExchUMMailboxPolicyDialPlanLink	0	
msExchUMMailboxPolicyDialPlanBL	0	
msExchSmtpSendReceiveConnectorLink	0	
msExchTransportSubmissionServerOverrideList	0	
msExchServerAdminDelegationLink	0	
msExchServerAdminDelegationBL	0	
msExchAcceptedDomainFlags	0	
msExchAcceptedDomainName	0	
msExchAttachmentFilteringAdminMessage	0	
msExchAvailabilityForeignConnectorDomain	0	
msExchAvailabilityForeignConnectorType	0	
msExchCost	0	
msExchDomainContentConfigFlags	0	
msExchEdgeSyncCredential	0	
msExchEdgeSyncLease	0	
msExchEdgeSyncStatus	0	
msExchELCAdminDescriptionLocalized	0	
msExchELCAuditLogDirectorySizeLimit	0	
msExchELCAuditLogFileAgeLimit	0	
msExchELCAuditLogFileSizeLimit	0	
msExchELCAuditLogPath	0	
msExchELCExpirySuspensionEnd	0	
msExchELCExpirySuspensionStart	0	
msExchELCFolderNameLocalized	0	
msExchELCMailboxFlags	0	
msExchELCOrganizationalRootURL	0	
msExchEncryptedTLSP12	0	
msExchEncryptedTransportServiceKPK	0	
msExchForeignForestFQDN	0	
msExchForeignForestOrgAdminUSGSid	0	
msExchForeignForestReadOnlyAdminUSGSid	0	
msExchForeignForestRecipientAdminUSGSid	0	
msExchForeignForestServerAdminUSGSid	0	
msExchInternalSMTPServers	0	
msExchLastAppliedRecipientFilter	0	
msExchMailGatewayFlags	0	
msExchMailboxRoleFlags	0	
msExchMasterAccountHistory	0	
msExchMaxDumpsterSizePerStorageGroup	0	
msExchMaxDumpsterTime	0	
msExchMessageHygieneBypassedSenderDomains	0	
msExchMessageHygieneBypassedSenders	0	
msExchMessageHygieneMachineGeneratedRejectionResponse	0	
msExchMessageHygieneQuarantineMailbox	0	
msExchMessageHygieneSCLDeleteThreshold	0	
msExchMessageHygieneSCLJunkThreshold	0	
msExchMessageHygieneSCLQuarantineThreshold	0	
msExchMessageHygieneSCLRejectThreshold	0	
msExchMessageHygieneStaticEntryRejectionResponse	0	
msExchMLSDomainGatewaySMTPAddress	0	
msExchMLSEncryptedDecryptionP12Current	0	
msExchMLSEncryptedDecryptionP12Previous	0	
msExchMLSEncryptedRecoveryP12Current	0	
msExchMLSEncryptedRecoveryP12Previous	0	
msExchMLSEncryptedSigningP12Current	0	
msExchMLSEncryptedSigningP12Previous	0	
msExchMobileDeviceNumberOfPreviousPasswordsDisallowed	0	
msExchMobileDevicePasswordExpiration	0	
msExchMobileMailboxFlags	0	
msExchMobileOutboundCharset	0	
msExchMobilePolicySalt	0	
msExchMSMCertPolicyOid	0	
msExchOWATranscodingFlags	0	
msExchPermittedAuthN	0	
msExchPhoneticSupport	0	
msExchPopImapBanner	0	
msExchPopImapCalendarItemRetrievalOption	0	
msExchPopImapCommandSize	0	
msExchPopImapFlags	0	
msExchPopImapIncomingPreauthConnectionTimeout	0	
msExchPopImapMaxIncomingConnectionFromSingleSource	0	
msExchPopImapMaxIncomingConnectionPerUser	0	
msExchPopImapX509CertificateName	0	
msExchProductID	0	
msExchPromptPublishingPoint	0	
msExchReceiveHashedPassword	0	
msExchReceiveUserName	0	
msExchRecipientDisplayType	0	
msExchRecipientFilterFlags	0	
msExchRecipientTypeDetails	0	
msExchRMSTemplatePath	0	
msExchRpcHttpFlags	0	
msExchSafeRecipientsHash	0	
msExchSafeSendersHash	0	
msExchSendEncryptedPassword	0	
msExchSendUserName	0	
msExchServerEKPKPublicKey	0	
msExchServerEncryptedKPK	0	
msExchServerInternalTLSCert	0	
msExchSmtpReceiveConnectionInactivityTimeout	0	
msExchSMTPReceiveConnectorFQDN	0	
msExchSMTPReceiveExternallySecuredAs	0	
msExchSMTPReceiveInboundSecurityFlag	0	
msExchSMTPReceiveMaxInboundConnectionsPercPerSource	0	
msExchSMTPReceivePostmasterAddress	0	
msExchSMTPSendConnectorFQDN	0	
msExchSMTPSendExternallySecuredAs	0	
msExchTlsAlternateSubject	0	
msExchTransportConnectivityLogDirectorySize	0	
msExchTransportConnectivityLogFileSize	0	
msExchTransportConnectivityLogPath	0	
msExchTransportDropDirectoryName	0	
msExchTransportDropDirectoryQuota	0	
msExchTransportMaxConcurrentMailboxSubmissions	0	
msExchTransportMaxConnectivityLogAge	0	
msExchTransportMaxPickupDirectoryMessagesPerMinute	0	
msExchTransportPipelineTracingPath	0	
msExchTransportPipelineTracingSenderAddress	0	
msExchTransportReplayDirectoryPath	0	
msExchTransportRootDropDirectoryPath	0	
msExchTransportRoutingLogMaxAge	0	
msExchTransportRoutingLogMaxDirectorySize	0	
msExchTransportRoutingLogPath	0	
msExchTransportSettingsFlags	0	
msExchTransportSiteFlags	0	
msExchUMDialPlanFlags	0	
msExchUMDialPlanURIType	0	
msExchUMDialPlanVoipSecurity	0	
msExchUMIPGatewayFlags	0	
msExchUMIPGatewayPort	0	
msExchUMQueryBaseDN	0	
msExchUMServerWritableFlags	0	
msExchUserCulture	0	
msExchVersion	0	
msExchOWATranscodingMimeTypes	0	
msExchSMTPReceiveDefaultAcceptedDomainLink	0	
msExchHABShowInDepartments	0	
msExchHABShowInDepartmentsBL	0	
msExchHABRootDepartmentLink	0	
msExchHABRootDepartmentBL	0	
msExchHABChildDepartmentsLink	0	
msExchHABChildDepartmentsBL	0	
msExchMobileRemoteDocumentsAllowedServers	0	
msExchMobileRemoteDocumentsBlockedServers	0	
msExchMobileRemoteDocumentsInternalDomainSuffixList	0	
msExchServerSite	0	
msExchEdgeSyncAdamLdapPort	0	
msExchEdgeSyncAdamSSLPort	0	
msExchMaxBlockedSenders	0	
msExchMaxSafeSenders	0	
msExchOABTTL	0	
msExchQueryFilterMetadata	0	
msExchSmtpReceiveMaxConnectionRatePerMinute	0	
msExchTLSReceiveDomainSecureList	0	
msExchTLSSendDomainSecureList	0	
msExchTransportExternalIPAddress	0	
msExchTransportExternalTrustedServers	0	
msExchUMSpeechGrammarFilterList	0	
msExchForeignForestPublicFolderAdminUSGSid	0	
msExchInternalNLBBypassHostName	0	
msExchMobileAdditionalFlags	0	
msExchMobileAllowBluetooth	0	
msExchMobileAllowSMIMEEncryptionAlgorithmNegotiation	0	
msExchMobileApprovedApplicationList	0	
msExchMobileMaxCalendarAgeFilter	0	
msExchMobileMaxEmailAgeFilter	0	
msExchMobileMaxEmailBodyTruncationSize	0	
msExchMobileMaxEmailHTMLBodyTruncationSize	0	
msExchMobileMinDevicePasswordComplexCharacters	0	
msExchMobileRequireEncryptionSMIMEAlgorithm	0	
msExchMobileRequireSignedSMIMEAlgorithm	0	
msExchMobileUnapprovedInROMApplicationList	0	
msExchStandbyCopyMachines	0	
msExchActivationPreference	0	
msExchCU	0	
msExchMasterServerOrAvailabilityGroup	0	
msExchOURoot	0	
msExchReplayLag	0	
msExchRoleAssignmentFlags	0	
msExchRoleEntries	0	
msExchRoleFlags	0	
msExchScopeFlags	0	
msExchScopeRoot	0	
msExchSenderHintLargeAudienceThreshold	0	
msExchSenderHintTranslations	0	
msExchSenderHintsEnabled	0	
msExchTruncationLag	0	
msExchUMDialPlanFlags2	0	
msExchUMDialPlanSubscriberType	0	
msExchUMEnabledFlags2	0	
msExchHostServerLink	0	
msExchHostServerBL	0	
msExchMDBAvailabilityGroupLink	0	
msExchMDBAvailabilityGroupBL	0	
msExchConfigurationUnitLink	0	
msExchConfigurationUnitBL	0	
msExchPolicyTagLink	0	
msExchPolicyTagLinkBL	0	
msExchRoleLink	0	
msExchUserLink	0	
msExchDomainRestrictionLink	0	
msExchConfigRestrictionLink	0	
msExchArbitrationMailbox	0	
msExchBlockedSendersHash	0	
msExchCustomerFeedbackEnabled	0	
msExchCustomerFeedbackURL	0	
msExchDeviceFriendlyName	0	
msExchDeviceHealth	0	
msExchDeviceID	0	
msExchDeviceIMEI	0	
msExchDeviceMobileOperator	0	
msExchDeviceOS	0	
msExchDeviceOSLanguage	0	
msExchDeviceTelephoneNumber	0	
msExchDeviceType	0	
msExchDeviceUserAgent	0	
msExchDistributionListCountQuota	0	
msExchDistributionListOU	0	
msExchEdgeSyncCookies	0	
msExchEdgeSyncSourceGuid	0	
msExchEnableModeration	0	
msExchFileShareWitness	0	
msExchFileShareWitnessDirectory	0	
msExchFirstSyncTime	0	
msExchGroupDepartRestriction	0	
msExchGroupJoinRestriction	0	
msExchIndustry	0	
msExchLastUpdateTime	0	
msExchMaxSignupAddressesPerUser	0	
msExchMDBAvailabilityGroupName	0	
msExchMessageHygieneRecipientBlockedSenderAction	0	
msExchModerationFlags	0	
msExchOABANRProperties	0	
msExchOABDetailsProperties	0	
msExchOABMaxBinarySize	0	
msExchOABMaxMVBinarySize	0	
msExchOABMaxMVStringSize	0	
msExchOABMaxStringSize	0	
msExchOABTruncatedProperties	0	
msExchOWAPolicy	0	
msExchPopImapProtocolFlags	0	
msExchProvisioningPolicyScopeLinks	0	
msExchProvisioningPolicyTargetObjects	0	
msExchProvisioningPolicyType	0	
msExchRecipientIssueWarningQuota	0	
msExchRecipientMaxReceiveSize	0	
msExchRecipientMaxSendSize	0	
msExchRecipientProhibitSendQuota	0	
msExchRecipientProhibitSendReceiveQuota	0	
msExchRecipientRulesQuota	0	
msExchRecipientValidatorCookies	0	
msExchRetentionPolicyTag	0	
msExchSignupAddresses	0	
msExchSignupAddressesEnabled	0	
msExchUserDisplayName	0	
msExchWindowsLiveID	0	
msExchApprovalApplicationLink	0	
msExchArbitrationMailboxesBL	0	
msExchCoManagedByLink	0	
msExchCoManagedObjectsBL	0	
msExchModeratedByLink	0	
msExchModeratedObjectsBL	0	
msExchOrganizationsGlobalAddressListsLink	0	
msExchOrganizationsAddressBookRootsLink	0	
msExchOrganizationsTemplateRootsLink	0	
msExchCIMDBExclusionList	0	
msExchControlPanelFeedbackEnabled	0	
msExchControlPanelFeedbackURL	0	
msExchControlPanelHelpURL	0	
msExchExchangeHelpAppOnline	0	
msExchImmutableId	0	
msExchManagementConsoleFeedbackEnabled	0	
msExchManagementConsoleFeedbackURL	0	
msExchManagementConsoleHelpURL	0	
msExchOWAFeedbackEnabled	0	
msExchOWAFeedbackURL	0	
msExchOWAHelpURL	0	
msExchPrivacyStatementURL	0	
msExchPrivacyStatementURLEnabled	0	
msExchSharingPartnerIdentities	0	
msExchTransportRecipientSettingsFlags	0	
msExchWindowsLiveAccountURL	0	
msExchWindowsLiveAccountURLEnabled	0	
msExchOrganizationSummary	0	
msExchExternalSyncState	0	
msExchPartnerId	0	
msExchExcludedMailboxDatabases	0	
msExchIncludedMailboxDatabases	0	
msExchUseExcludedMailboxDatabases	0	
msExchUseIncludedMailboxDatabases	0	
msExchDeviceModel	0	
msExchBlockedClientVersions	0	
msExchEncryptionRequired	0	
msExchMailTipsSettings	0	
msExchOWALightFeedbackEnabled	0	
msExchOWALightFeedbackURL	0	
msExchOWALightHelpURL	0	
msExchSetupStatus	0	
msExchRoleBL	0	
msExchDomainRestrictionBL	0	
msExchConfigRestrictionBL	0	
msExchExchangeRPCServiceArrayLink	0	
msExchExchangeRPCServiceArrayBL	0	
msExchAllowHeuristicADCallingLineIdResolution	0	
msExchSystemAddressList	0	
msExchUMCallingLineIDFormats	0	
msExchUMCallingLineIDs	0	
msExchUMEquivalentDialPlanPhoneContexts	0	
msExchUMProtectAuthenticatedVoiceMail	0	
msExchUMProtectUnauthenticatedVoiceMail	0	
msExchUMProtectedVoiceMailText	0	
msExchUMRequireProtectedPlayOnPhone	0	
msExchAggregationSubscriptionCredential	0	
msExchAssembly	0	
msExchClassFactory	0	
msExchCmdletExtensionFlags	0	
msExchEASThrottlingPolicyState	0	
msExchEWSThrottlingPolicyState	0	
msExchGeneralThrottlingPolicyState	0	
msExchIMAPThrottlingPolicyState	0	
msExchOWAThrottlingPolicyState	0	
msExchPOPThrottlingPolicyState	0	
msExchPowershellThrottlingPolicyState	0	
msExchProvisioningFlags	0	
msExchSendAsAddresses	0	
msExchSmtpReceiveMaxAcknowledgementDelay	0	
msExchThrottlingIsDefaultPolicy	0	
msExchThrottlingPolicyDN	0	
msExchTransportDeliveryAgentDeliveryProtocol	0	
msExchTransportDeliveryAgentMaxConcurrentConnections	0	
msExchTransportDeliveryAgentMaxMessagesPerConnection	0	
msExchTransportShadowHeartbeatRetryCount	0	
msExchTransportShadowHeartbeatTimeoutInterval	0	
msExchTransportShadowMessageAutoDiscardInterval	0	
msExchUMRedirectTarget	0	
msExchUMThrottlingPolicyState	0	
msExchParentPlanLink	0	
msExchBypassModerationLink	0	
msExchBypassModerationBL	0	
msExchBypassModerationFromDLMembersLink	0	
msExchBypassModerationFromDLMembersBL	0	
msExchEdgeSyncConfigurationSyncInterval	0	
msExchEdgeSyncCookieValidDuration	0	
msExchEdgeSyncFailoverDCInterval	0	
msExchEdgeSyncLockDuration	0	
msExchEdgeSyncLockRenewalDuration	0	
msExchEdgeSyncLogEnabled	0	
msExchEdgeSyncLogLevel	0	
msExchEdgeSyncLogMaxAge	0	
msExchEdgeSyncLogMaxDirectorySize	0	
msExchEdgeSyncLogMaxFileSize	0	
msExchEdgeSyncLogPath	0	
msExchEdgeSyncMservBackupLeaseLocation	0	
msExchEdgeSyncMservLocalCertificate	0	
msExchEdgeSyncMservPrimaryLeaseLocation	0	
msExchEdgeSyncMservProvisionUrl	0	
msExchEdgeSyncMservRemoteCertificate	0	
msExchEdgeSyncMservSettingUrl	0	
msExchEdgeSyncOptionDuration	0	
msExchEdgeSyncProviderAssemblyPath	0	
msExchEdgeSyncRecipientSyncInterval	0	
msExchEdgeSyncSynchronizationProvider	0	
msExchFedAccountNamespace	0	
msExchFedApplicationId	0	
msExchFedApplicationURI	0	
msExchFedClientTrust	0	
msExchFedDelegationTrust	0	
msExchFedDomainNames	0	
msExchFedEnabledActions	0	
msExchFedIsEnabled	0	
msExchFedMetadataEPR	0	
msExchFedMetadataPollInterval	0	
msExchFedMetadataPutEPR	0	
msExchFedOrgAdminContact	0	
msExchFedOrgApprovalContact	0	
msExchFedOrgCertificate	0	
msExchFedOrgPrevCertificate	0	
msExchFedOrgPrevPrivCertificate	0	
msExchFedOrgPrivCertificate	0	
msExchFedPolicyReferenceURI	0	
msExchFedTargetApplicationURI	0	
msExchFedTargetAutodiscoverEPR	0	
msExchFedTargetSharingEPR	0	
msExchFedTokenIssuerCertReference	0	
msExchFedTokenIssuerCertificate	0	
msExchFedTokenIssuerEPR	0	
msExchFedTokenIssuerMetadataEPR	0	
msExchFedTokenIssuerPrevCertReference	0	
msExchFedTokenIssuerPrevCertificate	0	
msExchFedTokenIssuerType	0	
msExchFedTokenIssuerURI	0	
msExchFedWebRequestorRedirectEPR	0	
msExchMailTipsLargeAudienceThreshold	0	
msExchFedAcceptedDomainLink	0	
msExchFedAcceptedDomainBL	0	
msExchJournalingReconciliationMailboxes	0	
msExchJournalingReconciliationPassword	0	
msExchJournalingReconciliationUrl	0	
msExchJournalingReconciliationUsername	0	
msExchReseller	0	
msExchRetentionComment	0	
msExchRetentionURL	0	
msExchServicePlan	0	
msExchAddressListPagingEnabled	0	
msExchSetupTime	0	
msExchServerAssociationLink	0	
msExchServerAssociationBL	0	
msExchOWAIMProviderType	0	
msExchUMIPGatewayFlags2	0	
msExchESEParamBackgroundDatabaseMaintenance	0	
msExchUMTcpListeningPort	0	
msExchUMTlsListeningPort	0	
msExchMDBAvailabilityGroupNetworkSettings	0	
msExchOABLastNumberOfRecords	0	
msExchOABLastTouchedTime	0	
msExchOABPreferredSite	0	
msExchUserBL	0	
msExchActivationConfig	0	
msExchAlternateMailboxes	0	
msExchContentAggregationFlags	0	
msExchContentAggregationMaxAcceptedJobsPerProcessor	0	
msExchContentAggregationMaxActiveJobsPerProcessor	0	
msExchContentAggregationMaxDispatchers	0	
msExchContentAggregationMaxDownloadItemsPerConnection	0	
msExchContentAggregationMaxDownloadSizePerConnection	0	
msExchContentAggregationMaxDownloadSizePerItem	0	
msExchContentAggregationMaxNumberOfAttempts	0	
msExchContentAggregationProxyServerURL	0	
msExchContentAggregationRemoteConnectionTimeout	0	
msExchDeltaSyncClientCertificateThumbprint	0	
msExchHttpProtocolLogAgeQuotaInHours	0	
msExchHTTPProtocolLogDirectorySizeQuota	0	
msExchHTTPProtocolLogFilePath	0	
msExchHTTPProtocolLogLoggingLevel	0	
msExchHTTPProtocolLogPerFileSizeQuota	0	
msExchFedAdminKey	0	
msExchFedOrgNextCertificate	0	
msExchFedOrgNextPrivCertificate	0	
msExchSharingPolicyDomains	0	
msExchSharingPolicyIsEnabled	0	
msExchSharingPolicyLink	0	
msExchFedProvisioningProvider	0	
msExchSMTPReceiveMessageRateSource	0	
msExchSyncLogAgeQuotaInHours	0	
msExchSyncLogDirectorySizeQuota	0	
msExchSyncLogFilePath	0	
msExchSyncLogPerFileSizeQuota	0	
msExchSystemMessageCustomizations	0	
msExchUMMissedCallText	0	
msExchAdminAuditLogAgeLimit	0	
